dataset,instance,method,ks_hat,elapsed_s,fb_elapsed_s,err,name,dim,codim,noise,m,shape,ks_true
colosseum,95,dc2,,2.73,,INTERNAL: Failed to initialize BLAS support,d2-c1-n0.05-m45,2,1,0.05,45,,9.163805683637682
colosseum,95,dc_wasserstein_ollivier,,11.2,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 76195072 bytes.,d2-c1-n0.05-m45,2,1,0.05,45,,9.163805683637682
colosseum,95,dc_entropic_subtraction,,10.91,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 76195072 bytes.,d2-c1-n0.05-m45,2,1,0.05,45,,9.163805683637682
colosseum,95,hickock,0.39078313753474414,34.07,,,d2-c1-n0.05-m45,2,1,0.05,45,,9.163805683637682
colosseum,95,orc,0.01881019474684583,3.81,,,d2-c1-n0.05-m45,2,1,0.05,45,,9.163805683637682
colosseum,95,spc_hop,157.03497353392976,759.67,,,d2-c1-n0.05-m45,2,1,0.05,45,,9.163805683637682
colosseum,95,spc_diffusion_t5,-390.1978447982599,506.88,,,d2-c1-n0.05-m45,2,1,0.05,45,,9.163805683637682
colosseum,95,laziness_knn_t5,,10.4,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.05-m45,2,1,0.05,45,,9.163805683637682
colosseum,95,laziness_adaptive_t5,,10.57,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.05-m45,2,1,0.05,45,,9.163805683637682
colosseum,95,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.05-m45,2,1,0.05,45,,9.163805683637682
colosseum,95,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.05-m45,2,1,0.05,45,,9.163805683637682
colosseum,103,dc2,,10.18,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m3,2,1,0.1,3,,-4.991677012840595
colosseum,103,dc_wasserstein_ollivier,,10.82,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 76195072 bytes.,d2-c1-n0.1-m3,2,1,0.1,3,,-4.991677012840595
colosseum,103,dc_entropic_subtraction,,11.03,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m3,2,1,0.1,3,,-4.991677012840595
colosseum,103,hickock,-7.701130552414445,30.56,,,d2-c1-n0.1-m3,2,1,0.1,3,,-4.991677012840595
colosseum,103,orc,0.012875269019330478,6.86,,,d2-c1-n0.1-m3,2,1,0.1,3,,-4.991677012840595
colosseum,103,spc_hop,34.179580334629925,712.38,,,d2-c1-n0.1-m3,2,1,0.1,3,,-4.991677012840595
colosseum,103,spc_diffusion_t5,553.5219980707043,423.39,,,d2-c1-n0.1-m3,2,1,0.1,3,,-4.991677012840595
colosseum,103,laziness_knn_t5,,10.32,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m3,2,1,0.1,3,,-4.991677012840595
colosseum,103,laziness_adaptive_t5,,10.44,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m3,2,1,0.1,3,,-4.991677012840595
colosseum,103,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m3,2,1,0.1,3,,-4.991677012840595
colosseum,103,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m3,2,1,0.1,3,,-4.991677012840595
colosseum,111,dc2,,10.18,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m11,2,1,0.1,11,,-30.669667563276434
colosseum,111,dc_wasserstein_ollivier,,10.88,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m11,2,1,0.1,11,,-30.669667563276434
colosseum,111,dc_entropic_subtraction,,10.9,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m11,2,1,0.1,11,,-30.669667563276434
colosseum,111,hickock,-9.896733121663924,28.66,,,d2-c1-n0.1-m11,2,1,0.1,11,,-30.669667563276434
colosseum,111,orc,-0.08943363011307638,4.31,,,d2-c1-n0.1-m11,2,1,0.1,11,,-30.669667563276434
colosseum,111,spc_hop,-55.17523831901359,794.98,,,d2-c1-n0.1-m11,2,1,0.1,11,,-30.669667563276434
colosseum,111,spc_diffusion_t5,-258.8168757997528,435.54,,,d2-c1-n0.1-m11,2,1,0.1,11,,-30.669667563276434
colosseum,111,laziness_knn_t5,,10.38,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m11,2,1,0.1,11,,-30.669667563276434
colosseum,111,laziness_adaptive_t5,,10.44,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m11,2,1,0.1,11,,-30.669667563276434
colosseum,111,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m11,2,1,0.1,11,,-30.669667563276434
colosseum,111,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m11,2,1,0.1,11,,-30.669667563276434
colosseum,119,dc2,,10.35,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m19,2,1,0.1,19,,1.5721752750818538
colosseum,119,dc_wasserstein_ollivier,,11.17,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m19,2,1,0.1,19,,1.5721752750818538
colosseum,119,dc_entropic_subtraction,,11.77,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m19,2,1,0.1,19,,1.5721752750818538
colosseum,119,hickock,-5.633348364484471,31.11,,,d2-c1-n0.1-m19,2,1,0.1,19,,1.5721752750818538
colosseum,119,orc,-0.022295136176378263,4.21,,,d2-c1-n0.1-m19,2,1,0.1,19,,1.5721752750818538
colosseum,119,spc_hop,82.86032330675934,631.88,,,d2-c1-n0.1-m19,2,1,0.1,19,,1.5721752750818538
colosseum,119,spc_diffusion_t5,-1007.902838795349,300.64,,,d2-c1-n0.1-m19,2,1,0.1,19,,1.5721752750818538
colosseum,119,laziness_knn_t5,,10.21,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m19,2,1,0.1,19,,1.5721752750818538
colosseum,119,laziness_adaptive_t5,,10.48,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m19,2,1,0.1,19,,1.5721752750818538
colosseum,119,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m19,2,1,0.1,19,,1.5721752750818538
colosseum,119,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m19,2,1,0.1,19,,1.5721752750818538
colosseum,127,dc2,,25.08,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m27,2,1,0.1,27,,-2.362584823928727
colosseum,127,dc_wasserstein_ollivier,,23.39,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m27,2,1,0.1,27,,-2.362584823928727
colosseum,127,dc_entropic_subtraction,,11.86,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m27,2,1,0.1,27,,-2.362584823928727
colosseum,127,hickock,-4.7482500649422,23.3,,,d2-c1-n0.1-m27,2,1,0.1,27,,-2.362584823928727
colosseum,127,orc,0.08785401964345879,4.01,,,d2-c1-n0.1-m27,2,1,0.1,27,,-2.362584823928727
colosseum,127,spc_hop,29.9134025738874,577.65,,,d2-c1-n0.1-m27,2,1,0.1,27,,-2.362584823928727
colosseum,127,spc_diffusion_t5,-614.9942011747099,715.81,,,d2-c1-n0.1-m27,2,1,0.1,27,,-2.362584823928727
colosseum,127,laziness_knn_t5,,10.21,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m27,2,1,0.1,27,,-2.362584823928727
colosseum,127,laziness_adaptive_t5,,11.06,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m27,2,1,0.1,27,,-2.362584823928727
colosseum,127,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m27,2,1,0.1,27,,-2.362584823928727
colosseum,127,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m27,2,1,0.1,27,,-2.362584823928727
colosseum,135,dc2,,11.14,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m35,2,1,0.1,35,,-2.361533271727465
colosseum,135,dc_wasserstein_ollivier,,10.95,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m35,2,1,0.1,35,,-2.361533271727465
colosseum,135,dc_entropic_subtraction,,11.01,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m35,2,1,0.1,35,,-2.361533271727465
colosseum,135,hickock,-5.994442733260392,33.07,,,d2-c1-n0.1-m35,2,1,0.1,35,,-2.361533271727465
colosseum,135,orc,-0.057676135174556366,4.06,,,d2-c1-n0.1-m35,2,1,0.1,35,,-2.361533271727465
colosseum,135,spc_hop,-1073.340761536827,577.53,,,d2-c1-n0.1-m35,2,1,0.1,35,,-2.361533271727465
colosseum,135,spc_diffusion_t5,-328.9283834720097,419.42,,,d2-c1-n0.1-m35,2,1,0.1,35,,-2.361533271727465
colosseum,135,laziness_knn_t5,,10.47,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m35,2,1,0.1,35,,-2.361533271727465
colosseum,135,laziness_adaptive_t5,,10.41,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m35,2,1,0.1,35,,-2.361533271727465
colosseum,135,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m35,2,1,0.1,35,,-2.361533271727465
colosseum,135,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m35,2,1,0.1,35,,-2.361533271727465
colosseum,143,dc2,,10.31,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m43,2,1,0.1,43,,-3.6855060268659163
colosseum,143,dc_wasserstein_ollivier,,10.99,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m43,2,1,0.1,43,,-3.6855060268659163
colosseum,143,dc_entropic_subtraction,,11.03,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m43,2,1,0.1,43,,-3.6855060268659163
colosseum,143,hickock,-6.884157484749981,29.89,,,d2-c1-n0.1-m43,2,1,0.1,43,,-3.6855060268659163
colosseum,143,orc,-0.01110882735108667,4.22,,,d2-c1-n0.1-m43,2,1,0.1,43,,-3.6855060268659163
colosseum,143,spc_hop,195.49631343659007,665.56,,,d2-c1-n0.1-m43,2,1,0.1,43,,-3.6855060268659163
colosseum,143,spc_diffusion_t5,48.478272003253025,816.45,,,d2-c1-n0.1-m43,2,1,0.1,43,,-3.6855060268659163
colosseum,143,laziness_knn_t5,,10.25,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m43,2,1,0.1,43,,-3.6855060268659163
