dataset,instance,method,ks_hat,elapsed_s,fb_elapsed_s,err,name,dim,codim,noise,m,shape,ks_true
colosseum,121,spc_diffusion_t5,89.21458426299313,385.4,,,d2-c1-n0.1-m21,2,1,0.1,21,,-0.11670111319829696
colosseum,121,laziness_knn_t5,-4.812498092651367,0.21,,,d2-c1-n0.1-m21,2,1,0.1,21,,-0.11670111319829696
colosseum,121,laziness_adaptive_t5,-4.729238033294678,0.27,,,d2-c1-n0.1-m21,2,1,0.1,21,,-0.11670111319829696
colosseum,121,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m21,2,1,0.1,21,,-0.11670111319829696
colosseum,121,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m21,2,1,0.1,21,,-0.11670111319829696
colosseum,129,dc2,-2.022740364074707,4.95,,,d2-c1-n0.1-m29,2,1,0.1,29,,-5.527210745671842
colosseum,129,dc_wasserstein_ollivier,0.21238458156585693,10.04,,,d2-c1-n0.1-m29,2,1,0.1,29,,-5.527210745671842
colosseum,129,dc_entropic_subtraction,-0.07282304763793945,2.5,,,d2-c1-n0.1-m29,2,1,0.1,29,,-5.527210745671842
colosseum,129,hickock,-6.510819827096672,26.1,,,d2-c1-n0.1-m29,2,1,0.1,29,,-5.527210745671842
colosseum,129,orc,-0.01863479088852799,3.76,,,d2-c1-n0.1-m29,2,1,0.1,29,,-5.527210745671842
colosseum,129,spc_hop,-88.58259714817785,563.45,,,d2-c1-n0.1-m29,2,1,0.1,29,,-5.527210745671842
colosseum,129,spc_diffusion_t5,-23.630193567127296,736.13,,,d2-c1-n0.1-m29,2,1,0.1,29,,-5.527210745671842
colosseum,129,laziness_knn_t5,-4.47434139251709,0.29,,,d2-c1-n0.1-m29,2,1,0.1,29,,-5.527210745671842
colosseum,129,laziness_adaptive_t5,-4.402266502380371,1.33,,,d2-c1-n0.1-m29,2,1,0.1,29,,-5.527210745671842
colosseum,129,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m29,2,1,0.1,29,,-5.527210745671842
colosseum,129,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m29,2,1,0.1,29,,-5.527210745671842
colosseum,137,dc2,-0.024549007415771484,5.82,,,d2-c1-n0.1-m37,2,1,0.1,37,,7.6828836209414435
colosseum,137,dc_wasserstein_ollivier,0.2847974896430969,9.28,,,d2-c1-n0.1-m37,2,1,0.1,37,,7.6828836209414435
colosseum,137,dc_entropic_subtraction,0.21982955932617188,3.64,,,d2-c1-n0.1-m37,2,1,0.1,37,,7.6828836209414435
colosseum,137,hickock,-4.795762840142674,26.04,,,d2-c1-n0.1-m37,2,1,0.1,37,,7.6828836209414435
colosseum,137,orc,0.020730246650174946,3.6,,,d2-c1-n0.1-m37,2,1,0.1,37,,7.6828836209414435
colosseum,137,spc_hop,-419.6363343763981,552.83,,,d2-c1-n0.1-m37,2,1,0.1,37,,7.6828836209414435
colosseum,137,spc_diffusion_t5,530.2054709510018,487.47,,,d2-c1-n0.1-m37,2,1,0.1,37,,7.6828836209414435
colosseum,137,laziness_knn_t5,-4.581358909606934,0.13,,,d2-c1-n0.1-m37,2,1,0.1,37,,7.6828836209414435
colosseum,137,laziness_adaptive_t5,-4.495824337005615,0.19,,,d2-c1-n0.1-m37,2,1,0.1,37,,7.6828836209414435
colosseum,137,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m37,2,1,0.1,37,,7.6828836209414435
colosseum,137,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m37,2,1,0.1,37,,7.6828836209414435
colosseum,145,dc2,-0.11483240127563477,6.11,,,d2-c1-n0.1-m45,2,1,0.1,45,,11.61496613857862
colosseum,145,dc_wasserstein_ollivier,0.2643733024597168,7.92,,,d2-c1-n0.1-m45,2,1,0.1,45,,11.61496613857862
colosseum,145,dc_entropic_subtraction,0.2012042999267578,3.01,,,d2-c1-n0.1-m45,2,1,0.1,45,,11.61496613857862
colosseum,145,hickock,-5.750828568243927,25.78,,,d2-c1-n0.1-m45,2,1,0.1,45,,11.61496613857862
colosseum,145,orc,-0.08514299521574649,5.19,,,d2-c1-n0.1-m45,2,1,0.1,45,,11.61496613857862
colosseum,145,spc_hop,-180.69720021910072,608.34,,,d2-c1-n0.1-m45,2,1,0.1,45,,11.61496613857862
colosseum,145,spc_diffusion_t5,31.72941587946766,908.29,,,d2-c1-n0.1-m45,2,1,0.1,45,,11.61496613857862
colosseum,145,laziness_knn_t5,-4.727636337280273,0.16,,,d2-c1-n0.1-m45,2,1,0.1,45,,11.61496613857862
colosseum,145,laziness_adaptive_t5,-4.665433883666992,0.2,,,d2-c1-n0.1-m45,2,1,0.1,45,,11.61496613857862
colosseum,145,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m45,2,1,0.1,45,,11.61496613857862
colosseum,145,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m45,2,1,0.1,45,,11.61496613857862
colosseum,153,dc2,-0.5922811031341553,5.2,,,d2-c1-n0.2-m3,2,1,0.2,3,,-0.38019325476872035
colosseum,153,dc_wasserstein_ollivier,0.2987530827522278,4.15,,,d2-c1-n0.2-m3,2,1,0.2,3,,-0.38019325476872035
colosseum,153,dc_entropic_subtraction,0.003535747528076172,2.69,,,d2-c1-n0.2-m3,2,1,0.2,3,,-0.38019325476872035
colosseum,153,hickock,-13.320097039726951,26.73,,,d2-c1-n0.2-m3,2,1,0.2,3,,-0.38019325476872035
colosseum,153,orc,-0.19773452971511468,4.44,,,d2-c1-n0.2-m3,2,1,0.2,3,,-0.38019325476872035
colosseum,153,spc_hop,-271.43345993474,601.21,,,d2-c1-n0.2-m3,2,1,0.2,3,,-0.38019325476872035
colosseum,153,spc_diffusion_t5,158.86293101845246,432.29,,,d2-c1-n0.2-m3,2,1,0.2,3,,-0.38019325476872035
colosseum,153,laziness_knn_t5,-4.777653217315674,0.8,,,d2-c1-n0.2-m3,2,1,0.2,3,,-0.38019325476872035
colosseum,153,laziness_adaptive_t5,-4.726261138916016,1.08,,,d2-c1-n0.2-m3,2,1,0.2,3,,-0.38019325476872035
colosseum,153,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.2-m3,2,1,0.2,3,,-0.38019325476872035
colosseum,153,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.2-m3,2,1,0.2,3,,-0.38019325476872035
colosseum,161,dc2,-0.4956752061843872,19.74,,,d2-c1-n0.2-m11,2,1,0.2,11,,-4.0344050425406115
colosseum,161,dc_wasserstein_ollivier,0.27470099925994873,9.48,,,d2-c1-n0.2-m11,2,1,0.2,11,,-4.0344050425406115
colosseum,161,dc_entropic_subtraction,-0.027793407440185547,3.97,,,d2-c1-n0.2-m11,2,1,0.2,11,,-4.0344050425406115
colosseum,161,hickock,-16.071828669967232,29.42,,,d2-c1-n0.2-m11,2,1,0.2,11,,-4.0344050425406115
colosseum,161,orc,-0.015126568612064942,3.74,,,d2-c1-n0.2-m11,2,1,0.2,11,,-4.0344050425406115
colosseum,161,spc_hop,45.156669051527594,626.32,,,d2-c1-n0.2-m11,2,1,0.2,11,,-4.0344050425406115
colosseum,161,spc_diffusion_t5,307.25386498188226,685.09,,,d2-c1-n0.2-m11,2,1,0.2,11,,-4.0344050425406115
colosseum,161,laziness_knn_t5,-4.672637462615967,0.22,,,d2-c1-n0.2-m11,2,1,0.2,11,,-4.0344050425406115
colosseum,161,laziness_adaptive_t5,-4.637425422668457,1.69,,,d2-c1-n0.2-m11,2,1,0.2,11,,-4.0344050425406115
colosseum,161,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.2-m11,2,1,0.2,11,,-4.0344050425406115
colosseum,161,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.2-m11,2,1,0.2,11,,-4.0344050425406115
colosseum,169,dc2,-2.5861034393310547,11.73,,,d2-c1-n0.2-m19,2,1,0.2,19,,-7.2262547049020265
colosseum,169,dc_wasserstein_ollivier,0.2669667601585388,8.75,,,d2-c1-n0.2-m19,2,1,0.2,19,,-7.2262547049020265
colosseum,169,dc_entropic_subtraction,-0.0394597053527832,5.33,,,d2-c1-n0.2-m19,2,1,0.2,19,,-7.2262547049020265
colosseum,169,hickock,-19.616099460384333,24.25,,,d2-c1-n0.2-m19,2,1,0.2,19,,-7.2262547049020265
colosseum,169,orc,-0.08476889073599433,3.68,,,d2-c1-n0.2-m19,2,1,0.2,19,,-7.2262547049020265
colosseum,169,spc_hop,-46.92928584368955,639.39,,,d2-c1-n0.2-m19,2,1,0.2,19,,-7.2262547049020265
colosseum,169,spc_diffusion_t5,25.90637244192039,344.6,,,d2-c1-n0.2-m19,2,1,0.2,19,,-7.2262547049020265
colosseum,169,laziness_knn_t5,-4.678284645080566,0.29,,,d2-c1-n0.2-m19,2,1,0.2,19,,-7.2262547049020265
colosseum,169,laziness_adaptive_t5,-4.609277248382568,2.09,,,d2-c1-n0.2-m19,2,1,0.2,19,,-7.2262547049020265
colosseum,169,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.2-m19,2,1,0.2,19,,-7.2262547049020265
colosseum,169,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.2-m19,2,1,0.2,19,,-7.2262547049020265
colosseum,177,dc2,-1.3008153438568115,80.68,,,d2-c1-n0.2-m27,2,1,0.2,27,,-10.1482794657893
colosseum,177,dc_wasserstein_ollivier,0.2054356336593628,8.73,,,d2-c1-n0.2-m27,2,1,0.2,27,,-10.1482794657893
colosseum,177,dc_entropic_subtraction,-0.04605865478515625,4.46,,,d2-c1-n0.2-m27,2,1,0.2,27,,-10.1482794657893
colosseum,177,hickock,-18.715115658476357,29.45,,,d2-c1-n0.2-m27,2,1,0.2,27,,-10.1482794657893
colosseum,177,orc,-0.04132095220873152,3.88,,,d2-c1-n0.2-m27,2,1,0.2,27,,-10.1482794657893
colosseum,177,spc_hop,356.28902452552086,625.16,,,d2-c1-n0.2-m27,2,1,0.2,27,,-10.1482794657893
colosseum,177,spc_diffusion_t5,101.24552159881297,839.06,,,d2-c1-n0.2-m27,2,1,0.2,27,,-10.1482794657893
colosseum,177,laziness_knn_t5,-4.757145881652832,0.24,,,d2-c1-n0.2-m27,2,1,0.2,27,,-10.1482794657893
colosseum,177,laziness_adaptive_t5,-4.699190616607666,0.56,,,d2-c1-n0.2-m27,2,1,0.2,27,,-10.1482794657893
colosseum,177,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.2-m27,2,1,0.2,27,,-10.1482794657893
colosseum,177,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.2-m27,2,1,0.2,27,,-10.1482794657893
colosseum,185,dc2,-1.4630539417266846,11.02,,,d2-c1-n0.2-m35,2,1,0.2,35,,-3.0267073911107683
colosseum,185,dc_wasserstein_ollivier,0.3212122321128845,9.62,,,d2-c1-n0.2-m35,2,1,0.2,35,,-3.0267073911107683
colosseum,185,dc_entropic_subtraction,-0.041103363037109375,3.29,,,d2-c1-n0.2-m35,2,1,0.2,35,,-3.0267073911107683
colosseum,185,hickock,-19.244509796761257,24.79,,,d2-c1-n0.2-m35,2,1,0.2,35,,-3.0267073911107683
colosseum,185,orc,-0.14610515560421816,4.91,,,d2-c1-n0.2-m35,2,1,0.2,35,,-3.0267073911107683
colosseum,185,spc_hop,-83.57724464814868,713.06,,,d2-c1-n0.2-m35,2,1,0.2,35,,-3.0267073911107683
colosseum,185,spc_diffusion_t5,-167.77679180116618,418.58,,,d2-c1-n0.2-m35,2,1,0.2,35,,-3.0267073911107683
colosseum,185,laziness_knn_t5,-4.882912635803223,0.23,,,d2-c1-n0.2-m35,2,1,0.2,35,,-3.0267073911107683
colosseum,185,laziness_adaptive_t5,-4.811093807220459,0.58,,,d2-c1-n0.2-m35,2,1,0.2,35,,-3.0267073911107683
colosseum,185,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.2-m35,2,1,0.2,35,,-3.0267073911107683
colosseum,185,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.2-m35,2,1,0.2,35,,-3.0267073911107683
colosseum,193,dc2,-0.6548417806625366,4.89,,,d2-c1-n0.2-m43,2,1,0.2,43,,-11.039666708926475
colosseum,193,dc_wasserstein_ollivier,0.18435442447662354,7.69,,,d2-c1-n0.2-m43,2,1,0.2,43,,-11.039666708926475
colosseum,193,dc_entropic_subtraction,0.021854400634765625,4.17,,,d2-c1-n0.2-m43,2,1,0.2,43,,-11.039666708926475
colosseum,193,hickock,-17.061930757171467,25.27,,,d2-c1-n0.2-m43,2,1,0.2,43,,-11.039666708926475
colosseum,193,orc,-0.07195744323826894,3.68,,,d2-c1-n0.2-m43,2,1,0.2,43,,-11.039666708926475
colosseum,193,spc_hop,251.521546529217,585.09,,,d2-c1-n0.2-m43,2,1,0.2,43,,-11.039666708926475
colosseum,193,spc_diffusion_t5,-198.80667614718357,301.17,,,d2-c1-n0.2-m43,2,1,0.2,43,,-11.039666708926475
colosseum,193,laziness_knn_t5,-4.829460144042969,0.31,,,d2-c1-n0.2-m43,2,1,0.2,43,,-11.039666708926475
colosseum,193,laziness_adaptive_t5,-4.7868852615356445,1.02,,,d2-c1-n0.2-m43,2,1,0.2,43,,-11.039666708926475
colosseum,193,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.2-m43,2,1,0.2,43,,-11.039666708926475
colosseum,193,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.2-m43,2,1,0.2,43,,-11.039666708926475
colosseum,201,dc2,0.06843805313110352,143.19,,,d3-c1-n0.01-m1,3,1,0.01,1,,-10.77806856102941
colosseum,201,dc_wasserstein_ollivier,-0.7684581279754639,43.99,,,d3-c1-n0.01-m1,3,1,0.01,1,,-10.77806856102941
colosseum,201,dc_entropic_subtraction,0.1604156494140625,3.49,,,d3-c1-n0.01-m1,3,1,0.01,1,,-10.77806856102941
colosseum,201,hickock,4.6371703205583215,29.01,,,d3-c1-n0.01-m1,3,1,0.01,1,,-10.77806856102941
colosseum,201,orc,-0.05582224081890685,3.06,,,d3-c1-n0.01-m1,3,1,0.01,1,,-10.77806856102941
colosseum,201,spc_hop,-2.5248018329944935,591.54,,,d3-c1-n0.01-m1,3,1,0.01,1,,-10.77806856102941
colosseum,201,spc_diffusion_t5,-40.390099379923704,384.65,,,d3-c1-n0.01-m1,3,1,0.01,1,,-10.77806856102941
colosseum,201,laziness_knn_t5,-5.0864434242248535,0.25,,,d3-c1-n0.01-m1,3,1,0.01,1,,-10.77806856102941
colosseum,201,laziness_adaptive_t5,-5.025638580322266,0.27,,,d3-c1-n0.01-m1,3,1,0.01,1,,-10.77806856102941
colosseum,201,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d3-c1-n0.01-m1,3,1,0.01,1,,-10.77806856102941
colosseum,201,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d3-c1-n0.01-m1,3,1,0.01,1,,-10.77806856102941
colosseum,209,dc2,-0.16910839080810547,4.91,,,d3-c1-n0.01-m9,3,1,0.01,9,,-1.5220428871501763
colosseum,209,dc_wasserstein_ollivier,-0.4122716188430786,6.45,,,d3-c1-n0.01-m9,3,1,0.01,9,,-1.5220428871501763
colosseum,209,dc_entropic_subtraction,0.04304647445678711,1.82,,,d3-c1-n0.01-m9,3,1,0.01,9,,-1.5220428871501763
colosseum,209,hickock,4.8982473007497465,25.63,,,d3-c1-n0.01-m9,3,1,0.01,9,,-1.5220428871501763
colosseum,209,orc,-0.1318607837748492,5.05,,,d3-c1-n0.01-m9,3,1,0.01,9,,-1.5220428871501763
colosseum,209,spc_hop,-131.0299087573557,528.31,,,d3-c1-n0.01-m9,3,1,0.01,9,,-1.5220428871501763
colosseum,209,spc_diffusion_t5,51.912713159764266,537.75,,,d3-c1-n0.01-m9,3,1,0.01,9,,-1.5220428871501763
colosseum,209,laziness_knn_t5,-5.1219987869262695,0.34,,,d3-c1-n0.01-m9,3,1,0.01,9,,-1.5220428871501763
colosseum,209,laziness_adaptive_t5,-5.139966011047363,0.4,,,d3-c1-n0.01-m9,3,1,0.01,9,,-1.5220428871501763
colosseum,209,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d3-c1-n0.01-m9,3,1,0.01,9,,-1.5220428871501763
colosseum,209,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d3-c1-n0.01-m9,3,1,0.01,9,,-1.5220428871501763
colosseum,217,dc2,0.7360849380493164,4.91,,,d3-c1-n0.01-m17,3,1,0.01,17,,-12.248939441161411
colosseum,217,dc_wasserstein_ollivier,-0.7658312320709229,7.86,,,d3-c1-n0.01-m17,3,1,0.01,17,,-12.248939441161411
colosseum,217,dc_entropic_subtraction,0.06318855285644531,2.48,,,d3-c1-n0.01-m17,3,1,0.01,17,,-12.248939441161411
colosseum,217,hickock,4.028784897293589,27.12,,,d3-c1-n0.01-m17,3,1,0.01,17,,-12.248939441161411
colosseum,217,orc,-0.1345918172021665,5.66,,,d3-c1-n0.01-m17,3,1,0.01,17,,-12.248939441161411
colosseum,217,spc_hop,76.81929295338341,648.88,,,d3-c1-n0.01-m17,3,1,0.01,17,,-12.248939441161411
colosseum,217,spc_diffusion_t5,-89.98293978937238,449.69,,,d3-c1-n0.01-m17,3,1,0.01,17,,-12.248939441161411
colosseum,217,laziness_knn_t5,-4.990121841430664,0.25,,,d3-c1-n0.01-m17,3,1,0.01,17,,-12.248939441161411
colosseum,217,laziness_adaptive_t5,-4.986530303955078,0.74,,,d3-c1-n0.01-m17,3,1,0.01,17,,-12.248939441161411
colosseum,217,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d3-c1-n0.01-m17,3,1,0.01,17,,-12.248939441161411
colosseum,217,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d3-c1-n0.01-m17,3,1,0.01,17,,-12.248939441161411
colosseum,225,dc2,-0.08688211441040039,15.53,,,d3-c1-n0.01-m25,3,1,0.01,25,,-25.675124167648235
colosseum,225,dc_wasserstein_ollivier,-0.9856890439987183,9.18,,,d3-c1-n0.01-m25,3,1,0.01,25,,-25.675124167648235
colosseum,225,dc_entropic_subtraction,0.12735605239868164,6.22,,,d3-c1-n0.01-m25,3,1,0.01,25,,-25.675124167648235
colosseum,225,hickock,3.7523886764799665,27.05,,,d3-c1-n0.01-m25,3,1,0.01,25,,-25.675124167648235
colosseum,225,orc,-0.04204747379249814,3.62,,,d3-c1-n0.01-m25,3,1,0.01,25,,-25.675124167648235
colosseum,225,spc_hop,-66.48336428125911,446.76,,,d3-c1-n0.01-m25,3,1,0.01,25,,-25.675124167648235
colosseum,225,spc_diffusion_t5,-168.31371752984424,622.73,,,d3-c1-n0.01-m25,3,1,0.01,25,,-25.675124167648235
colosseum,225,laziness_knn_t5,-4.859829902648926,0.47,,,d3-c1-n0.01-m25,3,1,0.01,25,,-25.675124167648235
colosseum,225,laziness_adaptive_t5,-4.764519691467285,0.34,,,d3-c1-n0.01-m25,3,1,0.01,25,,-25.675124167648235
colosseum,225,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d3-c1-n0.01-m25,3,1,0.01,25,,-25.675124167648235
colosseum,225,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d3-c1-n0.01-m25,3,1,0.01,25,,-25.675124167648235
colosseum,233,dc2,-0.2758455276489258,4.7,,,d3-c1-n0.01-m33,3,1,0.01,33,,-8.84703592947839
colosseum,233,dc_wasserstein_ollivier,-0.7057156562805176,7.26,,,d3-c1-n0.01-m33,3,1,0.01,33,,-8.84703592947839
colosseum,233,dc_entropic_subtraction,0.5472021102905273,3.76,,,d3-c1-n0.01-m33,3,1,0.01,33,,-8.84703592947839
colosseum,233,hickock,5.292794988632906,23.89,,,d3-c1-n0.01-m33,3,1,0.01,33,,-8.84703592947839
colosseum,233,orc,-0.1057058362916511,3.75,,,d3-c1-n0.01-m33,3,1,0.01,33,,-8.84703592947839
colosseum,233,spc_hop,63.309576317852134,467.67,,,d3-c1-n0.01-m33,3,1,0.01,33,,-8.84703592947839
colosseum,233,spc_diffusion_t5,-95.14473499809918,735.45,,,d3-c1-n0.01-m33,3,1,0.01,33,,-8.84703592947839
colosseum,233,laziness_knn_t5,-5.07395601272583,0.19,,,d3-c1-n0.01-m33,3,1,0.01,33,,-8.84703592947839
colosseum,233,laziness_adaptive_t5,-5.019003868103027,0.86,,,d3-c1-n0.01-m33,3,1,0.01,33,,-8.84703592947839
colosseum,233,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d3-c1-n0.01-m33,3,1,0.01,33,,-8.84703592947839
