dataset,instance,method,ks_hat,elapsed_s,fb_elapsed_s,err,name,dim,codim,noise,m,shape,ks_true
colosseum,96,dc2,-0.3786144256591797,10.28,,,d2-c1-n0.05-m46,2,1,0.05,46,,1.3712815328908132
colosseum,96,dc_wasserstein_ollivier,0.16280555725097656,5.91,,,d2-c1-n0.05-m46,2,1,0.05,46,,1.3712815328908132
colosseum,96,dc_entropic_subtraction,0.2602667808532715,2.73,,,d2-c1-n0.05-m46,2,1,0.05,46,,1.3712815328908132
colosseum,96,hickock,0.17907316386994304,29.32,,,d2-c1-n0.05-m46,2,1,0.05,46,,1.3712815328908132
colosseum,96,orc,0.06642811558425629,4.27,,,d2-c1-n0.05-m46,2,1,0.05,46,,1.3712815328908132
colosseum,96,spc_hop,149.18737395432106,768.57,,,d2-c1-n0.05-m46,2,1,0.05,46,,1.3712815328908132
colosseum,96,spc_diffusion_t5,78.27144284499279,496.24,,,d2-c1-n0.05-m46,2,1,0.05,46,,1.3712815328908132
colosseum,96,laziness_knn_t5,-4.499443054199219,2.0,,,d2-c1-n0.05-m46,2,1,0.05,46,,1.3712815328908132
colosseum,96,laziness_adaptive_t5,-4.459379196166992,1.01,,,d2-c1-n0.05-m46,2,1,0.05,46,,1.3712815328908132
colosseum,96,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.05-m46,2,1,0.05,46,,1.3712815328908132
colosseum,96,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.05-m46,2,1,0.05,46,,1.3712815328908132
colosseum,104,dc2,-0.4804954528808594,18.19,,,d2-c1-n0.1-m4,2,1,0.1,4,,0.1048739219034366
colosseum,104,dc_wasserstein_ollivier,0.24654269218444824,6.04,,,d2-c1-n0.1-m4,2,1,0.1,4,,0.1048739219034366
colosseum,104,dc_entropic_subtraction,-0.44360828399658203,3.34,,,d2-c1-n0.1-m4,2,1,0.1,4,,0.1048739219034366
colosseum,104,hickock,-6.157029907481787,28.62,,,d2-c1-n0.1-m4,2,1,0.1,4,,0.1048739219034366
