dataset,instance,method,ks_hat,elapsed_s,fb_elapsed_s,err,name,dim,codim,noise,m,shape,ks_true
colosseum,93,dc2,,16.41,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 4194432 bytes.,d2-c1-n0.05-m43,2,1,0.05,43,,-8.725034138174255
colosseum,93,dc_wasserstein_ollivier,,11.3,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 76195072 bytes.,d2-c1-n0.05-m43,2,1,0.05,43,,-8.725034138174255
colosseum,93,dc_entropic_subtraction,,10.88,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 76195072 bytes.,d2-c1-n0.05-m43,2,1,0.05,43,,-8.725034138174255
colosseum,93,hickock,-0.12734168863159107,37.31,,,d2-c1-n0.05-m43,2,1,0.05,43,,-8.725034138174255
colosseum,93,orc,0.025359815559008438,4.28,,,d2-c1-n0.05-m43,2,1,0.05,43,,-8.725034138174255
colosseum,93,spc_hop,86.34137000563075,749.3,,,d2-c1-n0.05-m43,2,1,0.05,43,,-8.725034138174255
colosseum,93,spc_diffusion_t5,121.46961697340173,485.49,,,d2-c1-n0.05-m43,2,1,0.05,43,,-8.725034138174255
colosseum,93,laziness_knn_t5,,10.48,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.05-m43,2,1,0.05,43,,-8.725034138174255
colosseum,93,laziness_adaptive_t5,,11.24,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.05-m43,2,1,0.05,43,,-8.725034138174255
colosseum,93,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.05-m43,2,1,0.05,43,,-8.725034138174255
colosseum,93,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.05-m43,2,1,0.05,43,,-8.725034138174255
colosseum,101,dc2,,10.55,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m1,2,1,0.1,1,,-7.821470231287928
colosseum,101,dc_wasserstein_ollivier,,11.24,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 76195072 bytes.,d2-c1-n0.1-m1,2,1,0.1,1,,-7.821470231287928
colosseum,101,dc_entropic_subtraction,,10.95,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m1,2,1,0.1,1,,-7.821470231287928
colosseum,101,hickock,-6.7764366547495865,29.89,,,d2-c1-n0.1-m1,2,1,0.1,1,,-7.821470231287928
colosseum,101,orc,-0.1553220422704132,5.35,,,d2-c1-n0.1-m1,2,1,0.1,1,,-7.821470231287928
colosseum,101,spc_hop,396.22244177301786,730.75,,,d2-c1-n0.1-m1,2,1,0.1,1,,-7.821470231287928
colosseum,101,spc_diffusion_t5,-3.041754332703724,383.35,,,d2-c1-n0.1-m1,2,1,0.1,1,,-7.821470231287928
colosseum,101,laziness_knn_t5,,10.32,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m1,2,1,0.1,1,,-7.821470231287928
colosseum,101,laziness_adaptive_t5,,12.28,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m1,2,1,0.1,1,,-7.821470231287928
colosseum,101,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m1,2,1,0.1,1,,-7.821470231287928
colosseum,101,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m1,2,1,0.1,1,,-7.821470231287928
colosseum,109,dc2,,14.48,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m9,2,1,0.1,9,,-8.955772347623947
colosseum,109,dc_wasserstein_ollivier,,16.34,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m9,2,1,0.1,9,,-8.955772347623947
colosseum,109,dc_entropic_subtraction,,11.55,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m9,2,1,0.1,9,,-8.955772347623947
colosseum,109,hickock,-7.984877279278045,23.95,,,d2-c1-n0.1-m9,2,1,0.1,9,,-8.955772347623947
colosseum,109,orc,0.025044721435311897,4.26,,,d2-c1-n0.1-m9,2,1,0.1,9,,-8.955772347623947
colosseum,109,spc_hop,-101.91553558095386,824.05,,,d2-c1-n0.1-m9,2,1,0.1,9,,-8.955772347623947
colosseum,109,spc_diffusion_t5,-456.7622073270483,434.15,,,d2-c1-n0.1-m9,2,1,0.1,9,,-8.955772347623947
colosseum,109,laziness_knn_t5,,10.35,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m9,2,1,0.1,9,,-8.955772347623947
colosseum,109,laziness_adaptive_t5,,10.77,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m9,2,1,0.1,9,,-8.955772347623947
colosseum,109,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m9,2,1,0.1,9,,-8.955772347623947
colosseum,109,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m9,2,1,0.1,9,,-8.955772347623947
colosseum,117,dc2,,10.61,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m17,2,1,0.1,17,,3.6447857174231917
colosseum,117,dc_wasserstein_ollivier,,11.81,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m17,2,1,0.1,17,,3.6447857174231917
colosseum,117,dc_entropic_subtraction,,11.2,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m17,2,1,0.1,17,,3.6447857174231917
colosseum,117,hickock,-4.838781017659915,31.28,,,d2-c1-n0.1-m17,2,1,0.1,17,,3.6447857174231917
colosseum,117,orc,-0.04969255420278228,4.16,,,d2-c1-n0.1-m17,2,1,0.1,17,,3.6447857174231917
colosseum,117,spc_hop,-69.13280593267473,631.44,,,d2-c1-n0.1-m17,2,1,0.1,17,,3.6447857174231917
colosseum,117,spc_diffusion_t5,-59.29380103871347,361.61,,,d2-c1-n0.1-m17,2,1,0.1,17,,3.6447857174231917
colosseum,117,laziness_knn_t5,,10.32,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m17,2,1,0.1,17,,3.6447857174231917
colosseum,117,laziness_adaptive_t5,,10.38,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m17,2,1,0.1,17,,3.6447857174231917
colosseum,117,successor_entropy,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m17,2,1,0.1,17,,3.6447857174231917
colosseum,117,successor_orc,,0.0,0.0,diffusion_curvature.successor.train.FBTrainer() got multiple values for keyword argument 'batch_size',d2-c1-n0.1-m17,2,1,0.1,17,,3.6447857174231917
colosseum,125,dc2,,10.23,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m25,2,1,0.1,25,,-1.4668604850273799
colosseum,125,dc_wasserstein_ollivier,,11.09,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m25,2,1,0.1,25,,-1.4668604850273799
colosseum,125,dc_entropic_subtraction,,10.91,,RESOURCE_EXHAUSTED: Out of memory while trying to allocate 36000000 bytes.,d2-c1-n0.1-m25,2,1,0.1,25,,-1.4668604850273799
colosseum,125,hickock,-5.842140253199444,28.19,,,d2-c1-n0.1-m25,2,1,0.1,25,,-1.4668604850273799
colosseum,125,orc,-0.10266464028769505,4.19,,,d2-c1-n0.1-m25,2,1,0.1,25,,-1.4668604850273799
colosseum,125,spc_hop,-134.38776833898268,548.08,,,d2-c1-n0.1-m25,2,1,0.1,25,,-1.4668604850273799
